Index,Load_AESO_2032.dat,Load_AVA_2032.dat,Load_AZPS_2032.dat,Load_BANC_2032.dat,Load_BCHA_2032.dat,Load_BPAT_2032.dat,Load_CFE_2032.dat,Load_CHPD_2032.dat,Load_CIPB_2032.dat,Load_CIPV_2032.dat,Load_CISC_2032.dat,Load_CISD_2032.dat,Load_DOPD_2032.dat,Load_EPE_2032.dat,Load_GCPD_2032.dat,Load_IID_2032.dat,Load_IPFE_2032.dat,Load_IPMV_2032.dat,Load_IPTV_2032.dat,Load_LDWP_2032.dat,Load_NEVP_2032.dat,Load_NWMT_2032.dat,Load_PACW_2032.dat,Load_PAID_2032.dat,Load_PAUT_2032.dat,Load_PAWY_2032.dat,Load_PGE_2032.dat,Load_PNM_2032.dat,Load_PSCO_2032.dat,Load_PSEI_2032.dat,Load_SCL_2032.dat,Load_SPPC_2032.dat,Load_SRP_2032.dat,Load_TEPC_2032.dat,Load_TH_Malin_2032.dat,Load_TH_Mead_2032.dat,Load_TH_PV_2032.dat,Load_TIDC_2032.dat,Load_TPWR_2032.dat,Load_VEA_2032.dat,Load_WACM_2032.dat,Load_WALC_2032.dat,Load_WAUW_2032.dat
7694,11483.0,1528.63,4084.87,1784.44,10192.0,6540.68,2092.0,253.62,4745.20684414517,6485.433001416846,11221.13041300862,2158.6411896211494,282.04,1064.73,968.44,367.07,289.19055778362997,690.037432331623,1440.6620098847468,2817.73,2481.4224528301884,1447.52,2391.56,770.7616930437274,4243.4587323371925,1087.5195746190795,2414.04,1816.09,6047.31,3042.87,1023.33,1073.0475471698112,3867.76,1523.67,0.0,0.0,0.0,331.61,509.01,75.66855180821722,3144.98,900.1,86.04
7695,11538.0,1617.04,4194.08,1853.81,9948.0,6904.85,2105.0,263.32,4842.532670251526,6618.451465153388,11451.279661115832,2202.9156636214357,291.59,1110.26,980.39,375.97,296.44335644468003,707.3433312643043,1476.7933122910154,2895.08,2514.3175471698114,1501.71,2498.55,788.1292021766276,4339.076235067404,1112.024562755968,2593.86,1876.48,6319.03,3249.52,1096.01,1087.2724528301887,4043.74,1543.58,0.0,0.0,0.0,338.39,536.88,77.22053985781993,3215.96,904.0,87.86
7696,11646.0,1699.77,4345.43,1921.09,9869.0,7288.91,2116.0,275.05,5153.292156922725,7043.176855754105,12186.141773885402,2344.2832056542256,299.84,1182.3,991.45,386.71,305.665608424796,729.3485416883449,1522.7358498868591,3040.68,2568.260754716981,1578.29,2614.82,827.127464556439,4553.782698213075,1167.0498372304864,2787.64,1950.8,6641.05,3455.25,1171.77,1110.599245283019,4208.77,1589.03,0.0,0.0,0.0,344.86,565.15,82.17600778354124,3368.25,904.09,91.44
7697,11950.0,1794.03,4431.09,2032.8,10136.0,7649.18,2114.0,285.82,5585.361004467404,7633.699809712965,13207.867705954985,2540.835567162527,310.18,1206.51,999.44,394.2,321.9219637034687,768.1378221598005,1603.7202141367309,3215.4,2648.669433962264,1593.56,2765.9,827.1059904379388,4553.664471611401,1167.0195379506606,2996.43,1949.62,6496.15,3658.52,1263.42,1145.370566037736,4334.22,1650.26,0.0,0.0,0.0,371.36,596.99,89.0659127021204,3320.1,891.89,92.67
7698,12201.0,1819.85,4505.54,2124.03,11090.0,7724.86,2123.0,284.51,5576.365016432608,7621.404691797674,13186.59462803703,2536.743203868141,314.78,1254.34,1001.41,404.45,318.21728816396376,759.29809787387,1585.2646139621663,3368.09,2678.3252830188676,1576.31,2927.19,826.685350352023,4551.34862111979,1166.4260285281873,3106.06,1940.48,6408.86,3711.84,1301.56,1158.194716981132,4471.88,1637.37,0.0,0.0,0.0,384.33,609.91,88.92245986454454,3266.84,891.12,92.19
7699,12063.0,1818.23,4567.09,2141.68,11673.0,7698.66,2210.0,277.22,5532.038630944922,7560.822337283441,13081.77471846695,2516.578695840676,313.35,1288.58,1000.71,418.25,312.1069636370319,744.7182558500111,1554.824780512957,3467.1,2674.8835849056604,1561.57,2947.78,825.6179603442188,4545.472063566001,1164.9199760897795,3128.15,1934.1,6338.4,3687.03,1296.34,1156.7064150943397,4586.84,1686.82,0.0,0.0,0.0,388.07,608.65,88.2156174640105,3232.92,895.99,91.73
7700,11933.0,1808.99,4525.95,2162.48,11423.0,7667.44,2193.0,273.79,5494.063259232227,7508.920125844447,12991.973238264585,2499.3033263441193,308.05,1311.5,984.5,433.29,306.5093184025026,731.3617176063664,1526.9389639911308,3556.76,2669.0683018867926,1555.43,2939.77,825.4171141770698,4544.3662971150525,1164.6365887078778,3151.09,1916.44,6306.29,3684.1,1295.21,1154.1916981132076,4588.54,1635.5,0.0,0.0,0.0,388.61,609.95,87.61005031461978,3204.47,904.39,91.85
7701,11720.0,1784.59,4486.2,2170.66,11032.0,7600.36,2170.0,271.66,5504.671989566423,7523.419432633868,13017.060015407573,2504.1293419470503,299.69,1305.56,961.83,449.71,303.06038498088606,723.1322194485614,1509.7573955705523,3610.13,2663.8952830188678,1546.74,2916.12,824.2347744761174,4537.85687951701,1162.9683460068723,3170.34,1927.02,6261.43,3685.73,1301.32,1151.954716981132,4578.14,1739.85,0.0,0.0,0.0,388.85,614.96,87.77922044508584,3176.76,911.68,91.8
7702,11365.0,1769.96,4485.6,2173.64,10526.0,7495.83,2133.0,268.11,5562.65766799754,7602.670399948542,13154.180457388971,2530.507596463811,283.72,1329.17,917.14,468.18,301.07539592568685,718.3958381456807,1499.8687659286325,3638.01,2656.01358490566,1539.97,2887.66,823.7737125200836,4535.318484834013,1162.317802645903,3173.89,1944.02,6231.72,3682.99,1300.43,1148.5464150943396,4661.44,1817.29,0.0,0.0,0.0,386.59,617.75,88.70387820113568,3154.88,924.57,92.29
7703,10811.0,1763.29,4419.2,2190.51,9901.0,7431.04,2064.0,263.6,5650.925995039802,7723.309676587465,13362.911170635203,2570.661725198467,274.07,1320.4,886.92,485.27,303.85509763694114,725.0284828840917,1513.7164194789668,3643.35,2646.756603773585,1534.09,2871.95,833.4585399636755,4588.638682188914,1175.9827778474103,3188.93,1964.46,6236.76,3642.74,1297.25,1144.543396226415,4728.16,1815.31,0.0,0.0,0.0,392.17,617.74,90.11143253905945,3138.69,936.94,92.68
7704,10327.0,1769.75,4344.88,2220.62,9027.0,7427.04,1962.0,260.68,5752.342304594458,7861.918740948739,13602.733305453829,2616.797000286457,277.12,1351.95,889.01,495.9,307.7557624630521,734.3358570999875,1533.14838043696,3638.34,2658.3313207547167,1532.45,2857.73,848.4992651979064,4671.445984902466,1197.2047498996271,3218.4,1985.59,6393.68,3654.2,1295.35,1149.548679245283,4774.68,1836.67,0.0,0.0,0.0,401.59,621.89,91.72864871651717,3151.68,947.27,92.91
7705,10054.0,1750.84,4231.57,2113.35,8226.0,7549.88,1862.0,261.09,5631.7614649742245,7697.116871968779,13317.592241822815,2561.943592282864,272.11,1182.22,908.39,446.26,304.2088343981326,725.8725339771999,1515.4786316246673,3308.86,2639.9779245283016,1551.67,2798.41,822.1353635968621,4526.298490576897,1160.00614582624,3160.69,1952.48,6797.68,3742.05,1303.78,1141.612075471698,4234.27,1861.16,0.0,0.0,0.0,348.89,615.54,89.80582895131774,3330.24,1001.7,95.34
7706,9910.0,1788.52,4588.99,2224.73,7645.0,7706.83,1829.0,259.4,5946.3231021438905,8127.038788902071,14061.445411883347,2705.0407699131524,284.09,1220.82,937.64,466.24,312.583791230665,745.8560139113291,1557.2001948580055,3604.09,2819.5535849056605,1577.12,2882.06,838.816964121197,4618.139696559527,1183.543339319276,3257.03,2040.47,6956.9,3785.41,1324.5,1219.2664150943397,4520.35,1857.68,0.0,0.0,0.0,360.81,620.93,94.82192715753585,3395.12,1007.53,93.49
7707,9652.0,1814.08,4806.2,2334.29,7370.0,7821.36,1788.0,258.79,6211.950793287536,8490.081044132465,14689.583038235056,2825.8774149825067,292.36,1261.78,960.76,476.65,321.2539270497321,766.5438202643697,1600.392252685898,3665.4,2953.2911320754715,1603.88,2889.42,853.207149883216,4697.3654286929595,1203.847421423824,3318.9,2077.92,7127.01,3825.6,1336.28,1277.0988679245283,4745.25,1826.48,0.0,0.0,0.0,370.4,627.34,99.0577093624359,3448.7,1003.5,91.4
7708,9622.0,1829.95,4742.71,2379.22,7189.0,7944.02,1761.0,256.22,6329.875125329973,8651.252175300686,14968.442180139016,2879.522351603014,296.56,1281.66,978.45,494.96,322.19563167074176,768.790821147374,1605.0835471818841,3745.48,2995.003396226415,1601.2,2897.23,863.047348890074,4751.541030283501,1217.731620826425,3357.86,2081.77,7070.36,3865.07,1337.8,1295.136603773585,4827.7,1799.91,0.0,0.0,0.0,377.7,632.68,100.93816762730846,3399.3,999.56,89.58
7709,9659.0,1792.27,4610.73,2309.25,7216.0,7803.23,1750.0,249.89,6129.105047921803,8376.852991348036,14493.675263622701,2788.1900719002992,292.34,1237.58,975.96,484.03,305.5305670260979,729.0263194805028,1522.063113493399,3681.95,2924.1658490566037,1536.6,2906.86,829.8622567066119,4568.839203661536,1170.9085396318512,3286.04,1991.89,6715.05,3837.2,1323.91,1264.504150943396,4589.51,1696.85,0.0,0.0,0.0,381.53,625.15,97.73662520716204,3299.63,988.86,88.14
7710,10021.0,1694.52,4436.89,2212.6,7328.0,7429.96,1774.0,240.8,5889.809843976588,8049.800227639345,13927.8068454757,2679.332333833037,281.57,1158.26,970.97,445.66,288.23690259636385,687.7619162089867,1435.911181194649,3550.1,2806.9456603773583,1452.22,2772.39,794.4981730870998,4374.140854222668,1121.0109726902317,3069.92,1885.8,6349.23,3605.19,1255.92,1213.8143396226415,4341.51,1602.48,0.0,0.0,0.0,369.45,594.68,93.92074907532856,3195.31,970.23,85.3
7711,10666.0,1600.79,4200.54,2042.78,7969.0,7068.55,1822.0,233.79,5509.3775833077,7529.8507250818675,13028.18747154927,2506.26996274719,271.51,1085.4,966.04,404.94,271.13325217010765,646.9509052476199,1350.7058425822722,3332.68,2688.2594339622638,1375.28,2607.53,759.1075626153226,4179.2964601582025,1071.0759772264742,2846.74,1779.21,5970.37,3387.54,1184.21,1162.4905660377358,4080.36,1515.2,0.0,0.0,0.0,353.5,566.63,87.85425731397167,3091.5,950.81,81.99
7712,11411.0,1512.01,3960.32,1887.29,9141.0,6717.32,1878.0,231.51,5169.471479847698,7065.289677867996,12224.40149543143,2351.6433385279106,266.15,1013.49,961.89,372.99,255.39794158021698,609.404889224121,1272.3171691956618,3109.78,2556.734905660377,1308.97,2445.97,724.7009720442315,3989.869626252792,1022.5294017029769,2627.73,1688.5,5590.57,3177.5,1113.43,1105.6150943396226,3824.56,1424.93,0.0,0.0,0.0,338.03,538.34,82.43400832496773,2989.67,933.21,78.8
7713,11461.0,1433.26,3789.51,1739.71,10354.0,6326.84,1978.0,224.24,4843.345769170055,6619.56275465727,11453.202420081492,2203.2855503038127,258.57,955.64,952.38,352.01,241.9069473332909,577.214035203518,1205.1090174631909,2893.41,2445.288113207547,1264.1,2280.42,701.017545705389,3859.47959361851,989.1128606761007,2435.75,1614.59,5341.5,2945.1,1031.41,1057.4218867924528,3647.37,1385.45,0.0,0.0,0.0,324.78,507.93,77.23350578737005,2903.73,924.63,76.53
7714,11469.0,1362.66,3808.81,1613.97,10549.0,5997.8,2022.0,220.9,4649.265016198013,6354.306094282656,10994.25394611955,2114.9963099738457,253.13,939.32,945.29,335.04,237.68720238813225,567.1453040894469,1184.0874935224208,2739.12,2369.9058490566035,1256.92,2140.41,695.7563866728391,3830.5140762084197,981.6895371187409,2302.4,1602.42,5279.81,2795.22,956.02,1024.8241509433963,3594.53,1408.34,0.0,0.0,0.0,315.32,480.51,74.13863342593386,2903.52,918.72,76.46
7715,11521.0,1336.5,3930.03,1558.3,10507.0,5927.63,2037.0,232.18,4543.0354686008095,6209.118616404313,10743.049805508928,2066.6714456360396,258.35,967.01,943.93,339.6,242.3933353799291,578.3746054565418,1207.5320591635289,2658.63,2356.830188679245,1258.35,2078.27,700.79522541974,3858.255600565887,988.7991740143732,2193.21,1635.29,5390.85,2749.37,920.52,1019.1698113207547,3665.4,1466.71,0.0,0.0,0.0,311.21,475.66,72.44466384990992,2944.55,915.25,78.09
7716,11557.0,1338.23,4050.67,1569.12,10449.0,6006.06,2078.0,245.44,4590.195205875523,6273.573407629473,10854.56982551727,2088.1248732139156,268.04,993.26,951.72,347.03,252.19997004998632,601.7742110985888,1256.3858188514248,2705.28,2364.0277358490566,1294.64,2180.27,717.2822956941317,3949.0258126274707,1012.0618916783972,2166.44,1680.6,5570.39,2785.37,918.07,1022.2822641509433,3793.89,1530.13,0.0,0.0,0.0,315.07,491.41,73.19668776381718,2989.72,911.02,79.9
7717,11380.0,1399.58,4171.88,1611.02,10372.0,6345.07,2104.0,258.77,4681.837028430834,6398.823353486631,11071.277942982735,2129.8136381839668,278.9,1019.02,965.34,351.51,261.41624674697397,623.7651639028132,1302.2985893502125,2772.63,2389.3692452830187,1351.26,2314.13,735.4948745491869,4049.295879858847,1037.759245591966,2300.27,1736.63,5754.72,2976.13,994.49,1033.2407547169812,3929.48,1571.63,0.0,0.0,0.0,317.11,522.33,74.6580369158319,3034.73,907.38,81.82
7718,11291.0,1493.74,4294.9,1668.67,10256.0,6758.01,2090.0,274.01,4774.38037200929,6525.305438297267,11290.117913769463,2171.912513920058,289.82,1057.21,978.74,357.69,268.2388250227913,640.0445142087414,1336.2866607684673,2850.45,2421.6569811320755,1408.37,2453.34,753.6341887646531,4149.1625857433355,1063.3532254920108,2509.29,1795.19,5944.62,3197.1,1073.7,1047.2030188679246,4059.86,1621.35,0.0,0.0,0.0,321.65,551.96,76.13376200391993,3073.43,905.77,83.74
7719,11321.0,1589.06,4406.16,1751.49,10178.0,7166.13,2120.0,289.21,4878.382067014117,6667.448035478213,11536.053785724765,2219.223906236883,294.81,1090.86,985.94,364.57,277.51724466431256,662.1837462590524,1382.5090090766348,2932.26,2435.444716981132,1466.03,2584.35,771.495602623058,4247.499300312045,1088.5550970648962,2698.97,1848.92,6136.7,3405.42,1150.65,1053.165283018868,4184.4,1660.47,0.0,0.0,0.0,323.17,578.38,77.79220554602286,3116.11,907.61,85.99
7720,11544.0,1679.96,4638.94,1826.47,10193.0,7546.26,2108.0,300.49,5113.611776366683,6988.944351667491,12092.308409043459,2326.232210892259,300.16,1188.78,993.92,372.8,287.53301424385796,686.0823685946599,1432.404617161482,3036.58,2470.573773584905,1536.56,2707.85,806.0714597752685,4437.858038018886,1137.3405022058455,2888.04,1942.72,6614.11,3599.9,1221.16,1068.3562264150942,4352.39,1700.61,0.0,0.0,0.0,324.76,601.58,81.54325203010569,3281.3,910.1,88.82
7721,11940.0,1773.21,4570.96,1900.78,10362.0,7947.7,2126.0,306.34,5473.924163796212,7481.3953501182705,12944.349726011083,2490.1418540716236,309.84,1222.57,1004.16,387.68,304.4872825919083,726.5369390606263,1516.8657783474653,3206.3,2540.86679245283,1563.73,2889.13,816.4674594962495,4495.093622240985,1152.008918262765,3114.99,1951.63,6527.04,3808.5,1317.01,1098.7532075471697,4361.89,1692.23,0.0,0.0,0.0,332.17,632.08,87.28890600280734,3273.25,913.89,91.42
7722,12141.0,1782.8,4284.14,1969.77,11060.0,7956.31,2149.0,292.13,5633.858606629344,7699.983105653733,13322.551414474201,2562.897602614952,313.62,1241.94,1006.46,400.36,297.1532200803142,709.0371364984471,1480.3296434212384,3357.76,2544.036226415094,1544.98,3028.12,814.5979480032906,4484.800953389381,1149.3710986073288,3202.67,1926.03,6488.23,3767.38,1323.46,1100.1237735849056,4347.08,1641.17,0.0,0.0,0.0,340.79,633.87,89.83927062776971,3256.14,926.37,91.62
7723,11892.0,1786.34,4080.58,2016.86,11456.0,7801.55,2217.0,276.8,5673.440953982442,7754.081624481014,13416.15295731319,2580.9040011102493,310.06,1265.15,1009.3,417.62,288.2058311240971,687.6877765859434,1435.7563922899594,3464.84,2530.13679245283,1526.52,3031.06,812.2042153822384,4471.622164555738,1145.9936200620234,3207.24,1903.04,6431.64,3695.27,1306.2,1094.1132075471698,4354.79,1567.87,0.0,0.0,0.0,344.13,621.57,90.47046311310346,3228.38,937.42,91.26
7724,11754.0,1781.93,3920.5,2051.14,11230.0,7729.08,2204.0,268.82,5695.590691188627,7784.354411604496,13468.531093391943,2590.9801340677723,305.13,1273.47,1008.35,437.17,283.81638813809656,677.2141290690975,1413.889482792806,3555.01,2542.430566037736,1516.64,3012.82,811.0105070303154,4465.050156403869,1144.3093365658158,3223.57,1908.15,6384.54,3646.27,1297.89,1099.429433962264,4383.91,1524.73,0.0,0.0,0.0,345.89,615.35,90.82366974716042,3200.56,944.49,91.3
7725,11483.0,1778.56,3889.64,2083.31,10743.0,7658.73,2179.0,264.4,5712.952179207915,7808.082938316229,13509.586315561803,2598.878045451296,302.52,1286.14,997.63,455.08,280.81679600772327,670.056803921457,1398.9464000708197,3607.87,2557.2445283018865,1509.71,2975.26,807.2992740801037,4444.617817832237,1139.0729080876588,3257.9,1905.25,6359.88,3624.24,1296.47,1105.8354716981132,4415.01,1584.41,0.0,0.0,0.0,351.95,614.83,91.10052146275554,3180.18,953.0,91.23
7726,11149.0,1769.23,3965.97,2139.29,10356.0,7580.45,2154.0,265.53,5736.562803359921,7840.3523685199725,13565.41905403749,2609.618750225856,300.79,1286.04,985.6,462.31,279.4209698689678,666.7262239324353,1391.9928061985966,3659.31,2582.278867924528,1502.21,2938.44,808.1557124532295,4449.3329728872295,1140.2813146595413,3238.12,1897.25,6345.12,3641.42,1299.35,1116.6611320754716,4425.18,1654.98,0.0,0.0,0.0,359.35,618.71,91.47702385676072,3162.5,963.02,91.44
7727,10597.0,1767.6,3946.81,2176.79,9621.0,7610.78,2085.0,277.54,5775.993295359441,7894.243341553384,13658.661500048376,2627.5560682296455,300.17,1291.11,974.92,463.68,279.3743626605676,666.6150144978704,1391.7606228415618,3704.58,2606.7966037735846,1507.26,2936.19,825.2162680099208,4543.260530664103,1164.3532013259762,3267.0,1897.66,6338.71,3690.08,1316.47,1127.2633962264151,4412.86,1727.57,0.0,0.0,0.0,366.24,633.21,92.1057948091525,3152.86,970.56,91.67
7728,10098.0,1773.56,4067.72,2201.66,8778.0,7602.75,1983.0,282.14,5839.489977571702,7981.026382172146,13808.813975019257,2656.441332482518,301.35,1306.92,964.72,467.28,286.92473042140375,684.6309428973893,1429.3743266812066,3720.3,2628.9337735849053,1518.82,2913.85,838.9811779685515,4619.043782337033,1183.7750396944157,3217.3,1896.05,6483.99,3732.13,1326.64,1136.8362264150942,4459.2,1830.61,0.0,0.0,0.0,376.32,638.42,93.1183327543754,3147.72,977.45,92.33
7729,9798.0,1759.81,4419.14,2018.17,8002.0,7714.72,1908.0,275.91,5932.360098493303,8107.955084513893,14028.426685815826,2698.688862440841,299.59,1174.68,966.45,441.97,286.14435844485644,682.7688977494176,1425.4867438057258,3635.89,2547.1777358490563,1540.62,2824.87,836.7162900585006,4606.574353113433,1180.579356828066,3152.98,1948.83,6771.78,3791.55,1348.95,1101.4822641509434,4624.34,1946.42,0.0,0.0,0.0,341.08,630.37,94.59926873613605,3237.26,1021.82,95.62
7730,9573.0,1786.93,4757.83,2127.34,7424.0,7925.53,1849.0,278.09,6133.789497246759,8383.255385014609,14504.752718940232,2790.3210738978246,304.32,1231.65,971.81,465.28,296.5138647855932,707.5115711781334,1477.1445640362733,3725.22,2678.2345283018867,1571.15,2950.22,845.553521413055,4655.228076955208,1193.0484016317369,3309.26,2047.67,6905.51,3899.65,1356.19,1158.1554716981132,4903.59,1897.16,0.0,0.0,0.0,357.97,640.14,97.81132490057492,3282.74,1008.06,94.17
7731,9538.0,1808.31,4980.43,2234.25,7097.0,8035.45,1799.0,272.5,6343.98998433414,8670.543425482734,15001.82000303464,2885.9433395668334,303.8,1276.84,978.54,476.8,301.99797964068614,720.5972146452737,1504.46480571404,3750.47,2746.0003773584904,1599.31,2976.59,849.3354926359733,4676.049867861765,1198.3846395022617,3419.9,2102.21,7030.73,3945.09,1351.97,1187.4596226415094,4998.1,1837.79,0.0,0.0,0.0,366.14,641.35,101.16324758165024,3322.76,997.44,92.77
7732,9467.0,1829.31,4973.11,2316.34,7041.0,8138.66,1777.0,268.09,6471.806058775522,8845.23393203388,15304.07043958941,2944.088126937963,306.27,1326.06,987.62,485.46,306.20099379308573,730.6260244238599,1525.4029817830542,3799.43,2743.152075471698,1603.57,2997.1,841.9585013394327,4635.435552933811,1187.9759457267558,3441.89,2104.27,6913.73,3963.73,1341.89,1186.2279245283019,5023.55,1787.06,0.0,0.0,0.0,375.31,639.88,103.2014426632248,3278.11,991.22,91.14
7733,9582.0,1794.68,4779.17,2268.74,7058.0,7994.89,1772.0,259.65,6299.644376649799,8609.934799349025,14896.954638169864,2865.7700871733555,301.94,1256.63,983.07,490.7,294.2121857245976,702.0195360250036,1465.6782782503985,3846.84,2744.8484905660375,1535.17,3013.81,817.5689554569659,4501.1579514562545,1153.563093086779,3358.82,2036.26,6523.32,3905.61,1325.87,1186.9615094339622,4773.85,1695.52,0.0,0.0,0.0,379.1,634.41,100.45609865795902,3162.34,987.24,89.03
7734,9927.0,1723.47,4535.49,2166.63,7217.0,7618.1,1789.0,250.32,6041.140431586698,8256.628806296849,14285.66274403267,2748.174104148658,288.79,1177.45,977.65,454.77,278.61072147677936,664.7928906853836,1387.9563878378372,3729.99,2741.7139622641507,1454.58,2870.25,781.5606482824476,4302.912803967171,1102.7565477503806,3152.78,1935.02,6131.43,3668.89,1257.87,1185.606037735849,4480.27,1579.93,0.0,0.0,0.0,370.2,603.25,96.33391393512221,3046.64,983.21,86.04
7735,10610.0,1642.84,4291.57,2004.16,7997.0,7267.05,1832.0,242.79,5691.59439650394,7778.892541915204,13459.080937624545,2589.1621803735356,276.3,1099.81,971.92,420.78,263.9437915102169,629.7961370849885,1314.8900714047948,3569.9,2627.209433962264,1378.37,2725.53,747.59364554889,4115.906138143083,1054.8302163080266,2949.31,1830.71,5742.75,3435.99,1183.83,1136.090566037736,4215.22,1482.88,0.0,0.0,0.0,352.82,572.27,90.75994358277578,2930.18,968.95,82.92
7736,11292.0,1554.0,4046.82,1848.41,8922.0,6852.46,1902.0,230.27,5298.600430320652,7241.774536029428,12529.756528613965,2410.3853660977716,268.04,1026.52,965.7,392.84,250.24246729717694,597.1034148468616,1246.6341178559612,3333.77,2493.4998113207544,1309.07,2564.22,715.5643662141154,3939.5676844935642,1009.6379492923206,2731.03,1733.93,5366.38,3180.84,1103.68,1078.2701886792452,3951.7,1395.37,0.0,0.0,0.0,335.15,539.74,84.49313893817995,2830.47,949.46,80.42
7737,11486.0,1471.84,3868.06,1708.48,10192.0,6451.41,1978.0,222.42,5005.190898350747,6840.761909168757,11835.922364837437,2276.910488828897,263.05,969.11,956.98,376.7,239.38059762667368,571.1859135453061,1192.5234888280202,3105.18,2382.674339622641,1261.55,2405.72,702.0596720443694,3865.2170610526814,990.5832669029486,2522.98,1651.24,5125.39,2940.53,1024.81,1030.3456603773584,3742.14,1341.12,0.0,0.0,0.0,319.56,508.37,79.81433881415941,2753.12,936.5,78.44
7738,11524.0,1415.07,3812.54,1570.29,10258.0,6185.8,2039.0,224.38,4811.798300018974,6576.445772771423,11378.60119042563,2188.934296802219,258.51,945.4,954.87,364.98,236.43000281795187,564.145500880157,1177.824496301891,2938.41,2279.967924528302,1259.04,2282.45,691.9946263849799,3809.803557397556,976.3818162174642,2361.5,1621.71,5054.28,2795.44,956.87,985.9320754716981,3632.1,1356.19,0.0,0.0,0.0,307.11,479.47,76.73043998175147,2750.99,928.27,78.22
7739,11484.0,1401.17,3926.66,1517.71,10349.0,6094.23,2049.0,235.41,4649.007438762829,6353.954054581662,10993.644845170616,2114.879135469263,266.34,971.08,962.23,353.46,246.56647311668752,588.3321271360479,1228.3213997472642,2801.16,2229.298867924528,1264.08,2200.68,692.0312587047744,3810.0052380709994,976.4335032242261,2256.06,1650.32,5161.5,2720.21,917.73,964.0211320754717,3691.99,1407.66,0.0,0.0,0.0,301.18,469.41,74.1345260156272,2787.95,918.75,80.06
